model,field,db_schema,db_table,db_column,type,nullable,is_list,is_relation,default,attributes
PadelRuleSetVersion,createdAt,app_v3,padel_rule_set_versions,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
PadelRuleSetVersion,createdByUserId,app_v3,padel_rule_set_versions,created_by_user_id,String,true,false,false,,"@map(""created_by_user_id"") @db.Uuid"
PadelRuleSetVersion,tournamentConfig,app_v3,padel_rule_set_versions,,PadelTournamentConfig,false,false,true,,"@relation(""PadelTournamentRuleSetVersions"", fields: [tournamentConfigId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
PadelRuleSetVersion,sourceRuleSet,app_v3,padel_rule_set_versions,,PadelRuleSet,true,false,true,,"@relation(fields: [sourceRuleSetId], references: [id], onDelete: SetNull, onUpdate: NoAction)"
PadelRuleSetVersion,currentForTournaments,app_v3,padel_rule_set_versions,,PadelTournamentConfig,false,true,true,,"@relation(""PadelTournamentRuleSetVersionCurrent"")"
PadelTournamentConfig,env,app_v3,padel_tournament_configs,env,String,false,false,false,"""prod""","@default(""prod"")"
PadelTournamentConfig,id,app_v3,padel_tournament_configs,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
PadelTournamentConfig,eventId,app_v3,padel_tournament_configs,event_id,Int,false,false,false,,"@unique(map: ""padel_tournament_configs_event_unique"") @map(""event_id"")"
PadelTournamentConfig,organizationId,app_v3,padel_tournament_configs,organization_id,Int,false,false,false,,"@map(""organization_id"")"
PadelTournamentConfig,format,app_v3,padel_tournament_configs,,padel_format,false,false,true,,
PadelTournamentConfig,numberOfCourts,app_v3,padel_tournament_configs,number_of_courts,Int,false,false,false,1,"@default(1) @map(""number_of_courts"")"
PadelTournamentConfig,ruleSetId,app_v3,padel_tournament_configs,rule_set_id,Int,true,false,false,,"@map(""rule_set_id"")"
PadelTournamentConfig,ruleSetVersionId,app_v3,padel_tournament_configs,rule_set_version_id,Int,true,false,false,,"@map(""rule_set_version_id"")"
PadelTournamentConfig,defaultCategoryId,app_v3,padel_tournament_configs,default_category_id,Int,true,false,false,,"@map(""default_category_id"")"
PadelTournamentConfig,enabledFormats,app_v3,padel_tournament_configs,enabled_formats,String,false,true,false,[],"@default([]) @map(""enabled_formats"")"
PadelTournamentConfig,isInterclub,app_v3,padel_tournament_configs,is_interclub,Boolean,false,false,false,false,"@default(false) @map(""is_interclub"")"
PadelTournamentConfig,teamSize,app_v3,padel_tournament_configs,team_size,Int,true,false,false,,"@map(""team_size"")"
PadelTournamentConfig,createdAt,app_v3,padel_tournament_configs,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
PadelTournamentConfig,updatedAt,app_v3,padel_tournament_configs,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
PadelTournamentConfig,padelV2Enabled,app_v3,padel_tournament_configs,padel_v2_enabled,Boolean,false,false,false,false,"@default(false) @map(""padel_v2_enabled"")"
PadelTournamentConfig,splitDeadlineHours,app_v3,padel_tournament_configs,split_deadline_hours,Int,true,false,false,,"@map(""split_deadline_hours"")"
PadelTournamentConfig,padelClubId,app_v3,padel_tournament_configs,padel_club_id,Int,true,false,false,,"@map(""padel_club_id"")"
PadelTournamentConfig,partnerClubIds,app_v3,padel_tournament_configs,partner_club_ids,Int,false,true,false,[],"@default([]) @map(""partner_club_ids"")"
PadelTournamentConfig,advancedSettings,app_v3,padel_tournament_configs,advanced_settings,Json,true,false,false,,"@map(""advanced_settings"")"
PadelTournamentConfig,lifecycleStatus,app_v3,padel_tournament_configs,lifecycle_status,PadelTournamentLifecycleStatus,false,false,true,DRAFT,"@default(DRAFT) @map(""lifecycle_status"")"
PadelTournamentConfig,publishedAt,app_v3,padel_tournament_configs,published_at,DateTime,true,false,false,,"@map(""published_at"") @db.Timestamptz(6)"
PadelTournamentConfig,lockedAt,app_v3,padel_tournament_configs,locked_at,DateTime,true,false,false,,"@map(""locked_at"") @db.Timestamptz(6)"
PadelTournamentConfig,liveAt,app_v3,padel_tournament_configs,live_at,DateTime,true,false,false,,"@map(""live_at"") @db.Timestamptz(6)"
PadelTournamentConfig,completedAt,app_v3,padel_tournament_configs,completed_at,DateTime,true,false,false,,"@map(""completed_at"") @db.Timestamptz(6)"
PadelTournamentConfig,cancelledAt,app_v3,padel_tournament_configs,cancelled_at,DateTime,true,false,false,,"@map(""cancelled_at"") @db.Timestamptz(6)"
PadelTournamentConfig,lifecycleUpdatedAt,app_v3,padel_tournament_configs,lifecycle_updated_at,DateTime,true,false,false,,"@map(""lifecycle_updated_at"") @db.Timestamptz(6)"
PadelTournamentConfig,eligibilityType,app_v3,padel_tournament_configs,eligibility_type,PadelEligibilityType,false,false,true,OPEN,"@default(OPEN) @map(""eligibility_type"")"
PadelTournamentConfig,category,app_v3,padel_tournament_configs,,PadelCategory,true,false,true,,"@relation(fields: [defaultCategoryId], references: [id], onUpdate: NoAction)"
PadelTournamentConfig,event,app_v3,padel_tournament_configs,,Event,false,false,true,,"@relation(fields: [eventId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
PadelTournamentConfig,organization,app_v3,padel_tournament_configs,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
PadelTournamentConfig,club,app_v3,padel_tournament_configs,,PadelClub,true,false,true,,"@relation(fields: [padelClubId], references: [id], onUpdate: NoAction)"
PadelTournamentConfig,ruleSet,app_v3,padel_tournament_configs,,PadelRuleSet,true,false,true,,"@relation(fields: [ruleSetId], references: [id], onUpdate: NoAction)"
PadelTournamentConfig,ruleSetVersion,app_v3,padel_tournament_configs,,PadelRuleSetVersion,true,false,true,,"@relation(""PadelTournamentRuleSetVersionCurrent"", fields: [ruleSetVersionId], references: [id], onUpdate: NoAction)"
PadelTournamentConfig,ruleSetVersions,app_v3,padel_tournament_configs,,PadelRuleSetVersion,false,true,true,,"@relation(""PadelTournamentRuleSetVersions"")"
PadelTournamentRoleAssignment,env,app_v3,padel_tournament_roles,env,String,false,false,false,"""prod""","@default(""prod"")"
PadelTournamentRoleAssignment,id,app_v3,padel_tournament_roles,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
PadelTournamentRoleAssignment,eventId,app_v3,padel_tournament_roles,event_id,Int,false,false,false,,"@map(""event_id"")"
PadelTournamentRoleAssignment,organizationId,app_v3,padel_tournament_roles,organization_id,Int,false,false,false,,"@map(""organization_id"")"
PadelTournamentRoleAssignment,userId,app_v3,padel_tournament_roles,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
PadelTournamentRoleAssignment,role,app_v3,padel_tournament_roles,role,PadelTournamentRole,false,false,true,,"@map(""role"")"
PadelTournamentRoleAssignment,createdAt,app_v3,padel_tournament_roles,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
PadelTournamentRoleAssignment,updatedAt,app_v3,padel_tournament_roles,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
PadelTournamentRoleAssignment,event,app_v3,padel_tournament_roles,,Event,false,false,true,,"@relation(fields: [eventId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
PadelTournamentRoleAssignment,organization,app_v3,padel_tournament_roles,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
PadelTournamentRoleAssignment,user,app_v3,padel_tournament_roles,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
PadelTeam,env,app_v3,padel_teams,env,String,false,false,false,"""prod""","@default(""prod"")"
PadelTeam,id,app_v3,padel_teams,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
PadelTeam,organizationId,app_v3,padel_teams,organization_id,Int,false,false,false,,"@map(""organization_id"")"
PadelTeam,padelClubId,app_v3,padel_teams,padel_club_id,Int,true,false,false,,"@map(""padel_club_id"")"
PadelTeam,categoryId,app_v3,padel_teams,category_id,Int,true,false,false,,"@map(""category_id"")"
PadelTeam,name,app_v3,padel_teams,name,String,false,false,false,,
PadelTeam,level,app_v3,padel_teams,level,String,true,false,false,,
PadelTeam,isActive,app_v3,padel_teams,is_active,Boolean,false,false,false,true,"@default(true) @map(""is_active"")"
PadelTeam,createdAt,app_v3,padel_teams,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
PadelTeam,updatedAt,app_v3,padel_teams,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
PadelTeam,organization,app_v3,padel_teams,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
PadelTeam,club,app_v3,padel_teams,,PadelClub,true,false,true,,"@relation(fields: [padelClubId], references: [id], onDelete: SetNull, onUpdate: NoAction)"
PadelTeam,category,app_v3,padel_teams,,PadelCategory,true,false,true,,"@relation(fields: [categoryId], references: [id], onDelete: SetNull, onUpdate: NoAction)"
PadelTeam,members,app_v3,padel_teams,,PadelTeamMember,false,true,true,,
PadelTeam,entries,app_v3,padel_teams,,PadelTeamEntry,false,true,true,,
PadelTeamMember,env,app_v3,padel_team_members,env,String,false,false,false,"""prod""","@default(""prod"")"
PadelTeamMember,id,app_v3,padel_team_members,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
PadelTeamMember,teamId,app_v3,padel_team_members,team_id,Int,false,false,false,,"@map(""team_id"")"
PadelTeamMember,userId,app_v3,padel_team_members,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
