table,column,ordinal_position,data_type,udt_name,is_nullable,column_default,is_pk,is_fk,is_unique,row_count,null_frac,n_distinct
loyalty_rules,trigger,4,USER-DEFINED,LoyaltyRuleTrigger,NO,,0,0,0,0,,
loyalty_rules,points,5,integer,int4,NO,,0,0,0,0,,
loyalty_rules,max_points_per_day,6,integer,int4,YES,,0,0,0,0,,
loyalty_rules,max_points_per_user,7,integer,int4,YES,,0,0,0,0,,
loyalty_rules,conditions,8,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,0,,
loyalty_rules,is_active,9,boolean,bool,NO,true,0,0,0,0,,
loyalty_rules,created_at,10,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,0,,
loyalty_rules,updated_at,11,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,0,,
loyalty_rules,env,12,text,text,NO,'prod'::text,0,0,0,0,,
match_notifications,id,1,integer,int4,NO,nextval('app_v3.match_notifications_id_seq'::regclass),1,0,0,0,,
match_notifications,match_id,2,integer,int4,NO,,0,0,0,0,,
match_notifications,dedupe_key,3,text,text,NO,,0,0,1,0,,
match_notifications,created_at,4,timestamp with time zone,timestamptz,YES,now(),0,0,0,0,,
match_notifications,payload,5,jsonb,jsonb,YES,,0,0,0,0,,
match_notifications,env,6,text,text,NO,'prod'::text,0,0,0,0,,
media_assets,env,1,text,text,NO,'prod'::text,0,0,0,13,,
media_assets,id,2,uuid,uuid,NO,gen_random_uuid(),1,0,0,13,,
media_assets,organization_id,3,integer,int4,YES,,0,1,0,13,,
media_assets,owner_type,4,USER-DEFINED,MediaOwnerType,NO,,0,0,0,13,,
media_assets,owner_id,5,text,text,NO,,0,0,0,13,,
media_assets,uploaded_by_user_id,6,uuid,uuid,YES,,0,0,0,13,,
media_assets,scope,7,text,text,NO,,0,0,0,13,,
media_assets,bucket,8,text,text,NO,,0,0,0,13,,
media_assets,object_path,9,text,text,NO,,0,0,0,13,,
media_assets,mime_type,10,text,text,NO,,0,0,0,13,,
media_assets,size_bytes,11,integer,int4,NO,,0,0,0,13,,
media_assets,checksum_sha256,12,text,text,NO,,0,0,0,13,,
media_assets,original_filename,13,text,text,YES,,0,0,0,13,,
media_assets,is_public,14,boolean,bool,NO,false,0,0,0,13,,
media_assets,created_at,15,timestamp with time zone,timestamptz,NO,now(),0,0,0,13,,
media_assets,deleted_at,16,timestamp with time zone,timestamptz,YES,,0,0,0,13,,
notification_mutes,env,1,text,text,NO,'prod'::text,0,0,0,0,,
notification_mutes,id,2,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
notification_mutes,user_id,3,uuid,uuid,NO,,0,1,1,0,,
notification_mutes,organization_id,4,integer,int4,YES,,0,1,1,0,,
notification_mutes,event_id,5,integer,int4,YES,,0,1,1,0,,
notification_mutes,created_at,6,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
notification_outbox,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,146,0,-1
notification_outbox,user_id,2,uuid,uuid,YES,,0,0,0,146,0,-0.566434
notification_outbox,notification_type,3,text,text,NO,,0,0,0,146,0,5
notification_outbox,template_version,4,text,text,YES,,0,0,0,146,0.195804,1
notification_outbox,dedupe_key,5,text,text,NO,,0,0,0,146,0,-1
notification_outbox,status,6,text,text,NO,'PENDING'::text,0,0,0,146,0,1
notification_outbox,payload,7,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,146,0,12
notification_outbox,retries,8,integer,int4,NO,0,0,0,0,146,0,1
notification_outbox,last_error,9,text,text,YES,,0,0,0,146,1,0
notification_outbox,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,146,0,-1
notification_outbox,sent_at,11,timestamp with time zone,timestamptz,YES,,0,0,0,146,0,-1
notification_outbox,next_attempt_at,12,timestamp with time zone,timestamptz,YES,,0,0,0,146,1,0
notification_outbox,env,13,text,text,NO,'prod'::text,0,0,0,146,0,1
notification_preferences,userId,1,uuid,uuid,NO,,1,0,0,85,0,-1
notification_preferences,allow_email_notifications,2,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,allow_event_reminders,3,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,allow_follow_requests,4,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,allow_sales_alerts,5,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,allow_system_announcements,6,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,85,0,-1
notification_preferences,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,85,0,-1
notification_preferences,allow_marketing_campaigns,9,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,env,10,text,text,NO,'prod'::text,0,0,0,85,0,1
notification_preferences,allow_social_notifications,11,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,allow_event_notifications,12,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,allow_system_notifications,13,boolean,bool,NO,true,0,0,0,85,0,1
notification_preferences,allow_marketing_notifications,14,boolean,bool,NO,true,0,0,0,85,0,1
notifications,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,146,0,-1
notifications,user_id,2,uuid,uuid,NO,,0,1,0,146,0,-0.561644
notifications,type,3,USER-DEFINED,NotificationType,NO,,0,0,0,146,0,5
notifications,title,4,text,text,YES,,0,0,0,146,0,6
notifications,body,5,text,text,YES,,0,0,0,146,0,9
notifications,payload,6,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,146,0,13
notifications,cta_url,7,text,text,YES,,0,0,0,146,0,6
notifications,cta_label,8,text,text,YES,,0,0,0,146,0,6
notifications,priority,9,USER-DEFINED,NotificationPriority,NO,"'NORMAL'::app_v3.""NotificationPriority""",0,0,0,146,0,2
notifications,from_user_id,10,uuid,uuid,YES,,0,1,0,146,0.965753,2
notifications,organization_id,11,integer,int4,YES,,0,1,0,146,0.253425,1
notifications,event_id,12,integer,int4,YES,,0,1,0,146,1,0
notifications,ticket_id,13,text,text,YES,,0,1,0,146,1,0
notifications,invite_id,14,uuid,uuid,YES,,0,1,0,146,1,0
notifications,is_read,15,boolean,bool,NO,false,0,0,0,146,0,2
notifications,read_at,16,timestamp with time zone,timestamptz,YES,,0,0,0,146,0.945205,6
notifications,expires_at,18,timestamp with time zone,timestamptz,YES,,0,0,0,146,1,0
notifications,created_at,19,timestamp with time zone,timestamptz,NO,now(),0,0,0,146,0,-1
notifications,source_event_id,20,text,text,YES,,0,0,0,146,0,-1
notifications,env,21,text,text,NO,'prod'::text,0,0,0,146,0,1
operations,id,1,integer,int4,NO,nextval('app_v3.operations_id_seq'::regclass),1,0,0,422,0,-1
operations,operation_type,2,text,text,NO,,0,0,0,422,0,3
operations,dedupe_key,3,text,text,NO,,0,0,1,422,0,-1
operations,status,4,USER-DEFINED,OperationStatus,NO,"'PENDING'::app_v3.""OperationStatus""",0,0,0,422,0,3
operations,attempts,5,integer,int4,NO,0,0,0,0,422,0,4
operations,last_error,6,text,text,YES,,0,0,0,422,0.985472,4
operations,locked_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,422,1,0
operations,next_retry_at,8,timestamp with time zone,timestamptz,YES,,0,0,0,422,1,0
operations,payload,9,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,422,0,-1
operations,purchase_id,10,text,text,YES,,0,0,0,422,0.985472,-0.0145279
operations,payment_intent_id,11,text,text,YES,,0,0,0,422,0.997579,-0.00242132
operations,stripe_event_id,12,text,text,YES,,0,0,0,422,1,0
operations,event_id,13,integer,int4,YES,,0,0,0,422,0.987893,4
operations,organization_id,14,integer,int4,YES,,0,0,0,422,1,0
operations,pairing_id,15,integer,int4,YES,,0,0,0,422,1,0
operations,created_at,16,timestamp with time zone,timestamptz,NO,now(),0,0,0,422,0,-1
operations,updated_at,17,timestamp with time zone,timestamptz,NO,now(),0,0,0,422,0,-1
operations,env,18,text,text,NO,'prod'::text,0,0,0,422,0,1
operations,reason_code,19,text,text,YES,,0,0,0,422,0.985472,3
operations,error_class,20,text,text,YES,,0,0,0,422,0.985472,2
operations,error_stack,21,text,text,YES,,0,0,0,422,0.985472,5
operations,first_seen_at,22,timestamp with time zone,timestamptz,YES,,0,0,0,422,0.985472,-0.0145279
operations,last_seen_at,23,timestamp with time zone,timestamptz,YES,,0,0,0,422,0.985472,-0.0145279
organization_audit_logs,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,43,0,-1
organization_audit_logs,organization_id,2,integer,int4,NO,,0,0,0,43,0,1
organization_audit_logs,actor_user_id,3,uuid,uuid,YES,,0,0,0,43,0,1
organization_audit_logs,action,4,text,text,NO,,0,0,0,43,0,-0.461538
organization_audit_logs,from_user_id,5,uuid,uuid,YES,,0,0,0,43,1,0
organization_audit_logs,to_user_id,6,uuid,uuid,YES,,0,0,0,43,0.769231,-0.153846
organization_audit_logs,metadata,7,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,43,0,-0.846154
organization_audit_logs,ip,8,text,text,YES,,0,0,0,43,0.153846,-0.153846
organization_audit_logs,user_agent,9,text,text,YES,,0,0,0,43,0.153846,1
organization_audit_logs,created_at,10,timestamp with time zone,timestamptz,YES,now(),0,0,0,43,0,-1
organization_audit_logs,group_id,11,integer,int4,YES,,0,0,0,43,0.769231,1
organization_audit_logs,entity_type,12,text,text,YES,,0,0,0,43,0.538462,-0.230769
organization_audit_logs,entity_id,13,text,text,YES,,0,0,0,43,0.538462,-0.461538
organization_audit_logs,correlation_id,14,text,text,YES,,0,0,0,43,0.538462,-0.461538
organization_audit_logs,env,15,text,text,NO,'prod'::text,0,0,0,43,0,1
organization_follows,id,1,integer,int4,NO,nextval('app_v3.organization_follows_id_seq'::regclass),1,0,0,1023,0,-1
organization_follows,follower_id,2,uuid,uuid,NO,,0,1,0,1023,0,-0.109307
organization_follows,organization_id,3,integer,int4,NO,,0,1,0,1023,0,14
organization_follows,created_at,4,timestamp with time zone,timestamptz,NO,now(),0,0,0,1023,0,16
organization_follows,env,5,text,text,NO,'prod'::text,0,0,0,1023,0,1
organization_form_fields,id,1,integer,int4,NO,nextval('app_v3.organization_form_fields_id_seq'::regclass),1,0,0,77,0,-1
organization_form_fields,form_id,2,integer,int4,NO,,0,1,0,77,0,-0.181818
organization_form_fields,label,3,text,text,NO,,0,0,0,77,0,-0.142857
organization_form_fields,field_type,4,USER-DEFINED,OrganizationFormFieldType,NO,,0,0,0,77,0,-0.103896
organization_form_fields,required,5,boolean,bool,NO,false,0,0,0,77,0,2
organization_form_fields,help_text,6,text,text,YES,,0,0,0,77,1,0
organization_form_fields,placeholder,7,text,text,YES,,0,0,0,77,0.272727,-0.103896
organization_form_fields,options,8,jsonb,jsonb,YES,,0,0,0,77,0.818182,2
organization_form_fields,order,9,integer,int4,NO,0,0,0,0,77,0,6
organization_form_fields,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,77,0,-0.181818
organization_form_fields,updated_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,77,0,-0.181818
organization_form_fields,env,12,text,text,NO,'prod'::text,0,0,0,77,0,1
organization_form_submissions,id,1,integer,int4,NO,nextval('app_v3.organization_form_submissions_id_seq'::regclass),1,0,0,0,,
organization_form_submissions,form_id,2,integer,int4,NO,,0,1,0,0,,
organization_form_submissions,user_id,3,uuid,uuid,YES,,0,1,0,0,,
organization_form_submissions,guest_email,4,text,text,YES,,0,0,0,0,,
organization_form_submissions,status,5,USER-DEFINED,OrganizationFormSubmissionStatus,NO,"'SUBMITTED'::app_v3.""OrganizationFormSubmissionStatus""",0,0,0,0,,
organization_form_submissions,answers,6,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,0,,
organization_form_submissions,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
organization_form_submissions,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
organization_form_submissions,env,9,text,text,NO,'prod'::text,0,0,0,0,,
organization_forms,id,1,integer,int4,NO,nextval('app_v3.organization_forms_id_seq'::regclass),1,0,0,14,0,-1
organization_forms,organization_id,2,integer,int4,NO,,0,1,0,14,0,-0.5
organization_forms,title,3,text,text,NO,,0,0,0,14,0,-1
organization_forms,description,4,text,text,YES,,0,0,0,14,0,-0.142857
organization_forms,status,5,USER-DEFINED,OrganizationFormStatus,NO,"'DRAFT'::app_v3.""OrganizationFormStatus""",0,0,0,14,0,1
organization_forms,capacity,6,integer,int4,YES,,0,0,0,14,0.5,1
organization_forms,waitlist_enabled,7,boolean,bool,NO,true,0,0,0,14,0,1
organization_forms,start_at,8,timestamp with time zone,timestamptz,YES,,0,0,0,14,0,-0.142857
organization_forms,end_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,14,0,-0.142857
organization_forms,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,14,0,-1
organization_forms,updated_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,14,0,-1
organization_forms,env,12,text,text,NO,'prod'::text,0,0,0,14,0,1
organization_group_members,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,193,0,-1
organization_group_members,group_id,2,integer,int4,NO,,0,1,0,193,0,9
organization_group_members,user_id,3,uuid,uuid,NO,,0,1,0,193,0,-0.208556
organization_group_members,role,4,USER-DEFINED,OrganizationMemberRole,NO,,0,0,0,193,0,5
organization_group_members,role_pack,5,USER-DEFINED,OrganizationRolePack,YES,,0,0,0,193,1,0
organization_group_members,scope_all_orgs,6,boolean,bool,NO,false,0,0,0,193,0,2
organization_group_members,scope_org_ids,7,ARRAY,_int4,NO,'{}'::integer[],0,0,0,193,0,9
organization_group_members,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,193,0,-0.914438
organization_group_members,updated_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,193,0,-0.951872
organization_group_members,env,10,text,text,NO,'prod'::text,0,0,0,193,0,1
organization_group_members,is_governance,11,boolean,bool,NO,false,0,0,0,193,0,2
organization_group_owner_transfers,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
organization_group_owner_transfers,env,2,text,text,NO,'prod'::text,0,0,0,0,,
organization_group_owner_transfers,group_id,3,integer,int4,NO,,0,1,0,0,,
organization_group_owner_transfers,from_user_id,4,uuid,uuid,NO,,0,1,0,0,,
organization_group_owner_transfers,to_user_id,5,uuid,uuid,NO,,0,1,0,0,,
organization_group_owner_transfers,status,6,USER-DEFINED,GroupOwnerTransferStatus,NO,"'PENDING'::app_v3.""GroupOwnerTransferStatus""",0,0,0,0,,
organization_group_owner_transfers,token,7,text,text,NO,,0,0,1,0,,
organization_group_owner_transfers,expires_at,8,timestamp with time zone,timestamptz,NO,,0,0,0,0,,
organization_group_owner_transfers,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
organization_group_owner_transfers,confirmed_at,10,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
organization_group_owner_transfers,cancelled_at,11,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
organization_groups,id,1,integer,int4,NO,,1,0,0,14,0,-1
organization_groups,created_at,2,timestamp with time zone,timestamptz,NO,now(),0,0,0,14,0,-1
organization_groups,updated_at,3,timestamp with time zone,timestamptz,NO,now(),0,0,0,14,0,-1
organization_groups,env,4,text,text,NO,'prod'::text,0,0,0,14,0,-0.5
organization_groups,owner_user_id,5,uuid,uuid,NO,,0,1,0,14,0,-1
organization_groups,name,6,text,text,YES,,0,0,0,14,,
organization_member_invites,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,2,,
organization_member_invites,organization_id,2,integer,int4,NO,,0,1,0,2,,
organization_member_invites,invited_by_user_id,3,uuid,uuid,NO,,0,1,0,2,,
organization_member_invites,target_identifier,4,USER-DEFINED,citext,NO,,0,0,0,2,,
organization_member_invites,target_user_id,5,uuid,uuid,YES,,0,0,0,2,,
organization_member_invites,role,6,USER-DEFINED,OrganizationMemberRole,NO,,0,0,0,2,,
organization_member_invites,token,7,uuid,uuid,NO,,0,0,1,2,,
organization_member_invites,expires_at,8,timestamp with time zone,timestamptz,NO,,0,0,0,2,,
organization_member_invites,accepted_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,2,,
organization_member_invites,declined_at,10,timestamp with time zone,timestamptz,YES,,0,0,0,2,,
organization_member_invites,cancelled_at,11,timestamp with time zone,timestamptz,YES,,0,0,0,2,,
organization_member_invites,created_at,12,timestamp with time zone,timestamptz,YES,now(),0,0,0,2,,
organization_member_invites,updated_at,13,timestamp with time zone,timestamptz,YES,now(),0,0,0,2,,
organization_member_invites,role_pack,14,USER-DEFINED,OrganizationRolePack,YES,,0,0,0,2,,
organization_member_invites,env,15,text,text,NO,'prod'::text,0,0,0,2,,
organization_member_overrides,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
organization_member_overrides,group_member_id,2,uuid,uuid,NO,,0,1,0,0,,
organization_member_overrides,organization_id,3,integer,int4,NO,,0,1,0,0,,
organization_member_overrides,role_override,4,USER-DEFINED,OrganizationMemberRole,YES,,0,0,0,0,,
organization_member_overrides,revoked_at,5,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
organization_member_overrides,created_at,6,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
organization_member_overrides,updated_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
organization_member_overrides,env,8,text,text,NO,'prod'::text,0,0,0,0,,
organization_member_permissions,id,1,integer,int4,NO,nextval('app_v3.organization_member_permissions_id_seq'::regclass),1,0,0,0,0,-1
organization_member_permissions,organization_id,2,integer,int4,NO,,0,1,0,0,0,2
organization_member_permissions,user_id,3,uuid,uuid,NO,,0,1,0,0,0,6
organization_member_permissions,module_key,4,USER-DEFINED,OrganizationModule,NO,,0,0,0,0,0,-0.157895
organization_member_permissions,access_level,5,USER-DEFINED,OrganizationPermissionLevel,NO,"'VIEW'::app_v3.""OrganizationPermissionLevel""",0,0,0,0,0,3
organization_member_permissions,scope_type,6,text,text,YES,,0,0,0,0,1,0
organization_member_permissions,scope_id,7,text,text,YES,,0,0,0,0,1,0
organization_member_permissions,created_at,8,timestamp with time zone,timestamptz,YES,now(),0,0,0,0,0,-0.105263
organization_member_permissions,updated_at,9,timestamp with time zone,timestamptz,YES,now(),0,0,0,0,0,-0.105263
organization_member_permissions,env,10,text,text,NO,'prod'::text,0,0,0,0,0,1
organization_modules,organization_id,1,integer,int4,NO,,1,1,0,212,0,20
organization_modules,module_key,2,USER-DEFINED,OrganizationModule,NO,,1,0,0,212,0,13
organization_modules,enabled,3,boolean,bool,NO,true,0,0,0,212,0,1
organization_modules,env,4,text,text,NO,'prod'::text,0,0,0,212,0,1
organization_official_email_requests,id,1,integer,int4,NO,nextval('app_v3.organization_official_email_requests_id_seq'::regclass),1,0,0,0,,
organization_official_email_requests,organization_id,2,integer,int4,NO,,0,1,0,0,,
organization_official_email_requests,requested_by_user_id,3,uuid,uuid,YES,,0,0,0,0,,
organization_official_email_requests,new_email,4,text,text,NO,,0,0,0,0,,
organization_official_email_requests,token,5,text,text,NO,,0,0,1,0,,
organization_official_email_requests,status,6,text,text,NO,'PENDING'::text,0,0,0,0,,
organization_official_email_requests,expires_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
organization_official_email_requests,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
organization_official_email_requests,confirmed_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
organization_official_email_requests,cancelled_at,10,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
organization_official_email_requests,env,11,text,text,NO,'prod'::text,0,0,0,0,,
organization_owner_transfers,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
organization_owner_transfers,organization_id,2,integer,int4,NO,,0,0,0,0,,
organization_owner_transfers,from_user_id,3,uuid,uuid,NO,,0,0,0,0,,
organization_owner_transfers,to_user_id,4,uuid,uuid,NO,,0,0,0,0,,
organization_owner_transfers,status,5,USER-DEFINED,OrganizationOwnerTransferStatus,NO,"'PENDING'::app_v3.""OrganizationOwnerTransferStatus""",0,0,0,0,,
organization_owner_transfers,token,6,text,text,NO,,0,0,1,0,,
organization_owner_transfers,expires_at,7,timestamp with time zone,timestamptz,NO,,0,0,0,0,,
organization_owner_transfers,created_at,8,timestamp with time zone,timestamptz,YES,now(),0,0,0,0,,
organization_owner_transfers,confirmed_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
organization_owner_transfers,cancelled_at,10,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
organization_owner_transfers,env,11,text,text,NO,'prod'::text,0,0,0,0,,
organization_policies,id,1,integer,int4,NO,nextval('app_v3.organization_policies_id_seq'::regclass),1,0,0,18,0,-1
organization_policies,organization_id,2,integer,int4,NO,,0,1,0,18,0,-0.785714
organization_policies,name,3,text,text,NO,,0,0,0,18,0,-0.785714
organization_policies,policy_type,4,USER-DEFINED,OrganizationPolicyType,NO,,0,0,0,18,0,-0.214286
organization_policies,cancellation_window_minutes,5,integer,int4,YES,,0,0,0,18,0,-0.285714
organization_policies,created_at,6,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,18,0,-0.857143
organization_policies,updated_at,7,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,18,0,-0.857143
organization_policies,guest_booking_allowed,8,boolean,bool,NO,false,0,0,0,18,0,-0.142857
organization_policies,no_show_fee_cents,12,integer,int4,NO,0,0,0,0,18,0,1
organization_policies,env,13,text,text,NO,'prod'::text,0,0,0,18,0,1
organization_policies,allow_cancellation,14,boolean,bool,NO,true,0,0,0,18,0,1
organization_policies,cancellation_penalty_bps,15,integer,int4,NO,0,0,0,0,18,0,1
organization_policies,allow_reschedule,16,boolean,bool,NO,true,0,0,0,18,0,1
organization_policies,reschedule_window_minutes,17,integer,int4,YES,,0,0,0,18,0,-0.285714
organization_settings,organization_id,1,integer,int4,NO,,1,1,0,8,,
organization_settings,invoicing_mode,2,USER-DEFINED,InvoicingMode,YES,,0,0,0,8,,
organization_settings,invoicing_software_name,3,text,text,YES,,0,0,0,8,,
organization_settings,invoicing_notes,4,text,text,YES,,0,0,0,8,,
organization_settings,invoicing_acknowledged_at,5,timestamp with time zone,timestamptz,YES,,0,0,0,8,,
organization_settings,invoicing_acknowledged_by_identity_id,6,uuid,uuid,YES,,0,1,0,8,,
