api_route,api_file,api_type,ui_status,ui_file_count,ui_files
/api/org-hub/groups/exit-requests/[id]/verify-codes,app/api/org-hub/groups/exit-requests/[id]/verify-codes/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/join-requests,app/api/org-hub/groups/join-requests/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/join-requests/[id]/email/confirm,app/api/org-hub/groups/join-requests/[id]/email/confirm/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/join-requests/[id]/email/resend,app/api/org-hub/groups/join-requests/[id]/email/resend/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/join-requests/[id]/generate-code,app/api/org-hub/groups/join-requests/[id]/generate-code/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/join-requests/[id]/verify-codes,app/api/org-hub/groups/join-requests/[id]/verify-codes/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/invites,app/api/org-hub/invites/route.ts,public,covered,2,app/convites/organizacoes/OrganizationInvitesClient.tsx; apps/mobile/features/notifications/api.ts
/api/org-hub/organizations,app/api/org-hub/organizations/route.ts,public,covered,4,app/me/page.tsx; app/org/_internal/core/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx; lib/canonicalOrgUiEndpointRegistry.ts
/api/org-hub/organizations/[id],app/api/org-hub/organizations/[id]/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/settings/page.tsx
/api/org-hub/organizations/leave,app/api/org-hub/organizations/leave/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/staff/page.tsx
/api/org-hub/organizations/members,app/api/org-hub/organizations/members/route.ts,public,covered,7,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/(dashboard)/reservas/profissionais/page.tsx; app/org/_internal/core/(dashboard)/staff/page.tsx; app/org/_internal/core/DashboardClient.tsx; app/org/_internal/core/promo/PromoCodesClient.tsx
/api/org-hub/organizations/members/invites,app/api/org-hub/organizations/members/invites/route.ts,public,covered,4,app/convites/organizacoes/OrganizationInvitesClient.tsx; app/org/_internal/core/(dashboard)/staff/page.tsx; app/social/page.tsx; apps/mobile/features/notifications/api.ts
/api/org-hub/organizations/members/permissions,app/api/org-hub/organizations/members/permissions/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/staff/page.tsx
/api/org-hub/organizations/owner/confirm,app/api/org-hub/organizations/owner/confirm/route.ts,public,covered,6,app/me/page.tsx; app/org/_internal/core/(dashboard)/settings/page.tsx; app/org/_internal/core/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx; lib/canonicalOrgApiPath.ts; lib/canonicalOrgUiEndpointRegistry.ts
/api/org-hub/organizations/owner/transfer,app/api/org-hub/organizations/owner/transfer/route.ts,public,covered,6,app/me/page.tsx; app/org/_internal/core/(dashboard)/settings/page.tsx; app/org/_internal/core/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx; lib/canonicalOrgApiPath.ts; lib/canonicalOrgUiEndpointRegistry.ts
/api/org-hub/organizations/settings/official-email,app/api/org-hub/organizations/settings/official-email/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/settings/page.tsx
/api/org-hub/organizations/settings/official-email/confirm,app/api/org-hub/organizations/settings/official-email/confirm/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/settings/verify/page.tsx
/api/org-hub/organizations/switch,app/api/org-hub/organizations/switch/route.ts,public,covered,5,app/convites/organizacoes/OrganizationInvitesClient.tsx; app/org/_internal/core/OrganizationDashboardShell.tsx; app/org/_internal/core/OrganizationTopBar.tsx; app/org/_internal/core/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx
/api/org-system/payouts/webhook,app/api/org-system/payouts/webhook/route.ts,webhook,exempt,1,lib/canonicalOrgApiPath.ts
/api/org/[orgId],app/api/org/[orgId]/route.ts,public,covered,5,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx
/api/org/[orgId]/agenda,app/api/org/[orgId]/agenda/route.ts,public,covered,1,lib/canonicalOrgUiEndpointRegistry.ts
/api/org/[orgId]/agenda/soft-blocks,app/api/org/[orgId]/agenda/soft-blocks/route.ts,public,covered,1,lib/canonicalOrgUiEndpointRegistry.ts
/api/org/[orgId]/analytics/buyers,app/api/org/[orgId]/analytics/buyers/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/analytics/dimensoes,app/api/org/[orgId]/analytics/dimensoes/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/analytics/overview,app/api/org/[orgId]/analytics/overview/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/analytics/time-series,app/api/org/[orgId]/analytics/time-series/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/audit,app/api/org/[orgId]/audit/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/staff/page.tsx
/api/org/[orgId]/avaliacoes,app/api/org/[orgId]/avaliacoes/route.ts,public,covered,1,app/org/_internal/core/OrganizationPublicProfilePanel.tsx
/api/org/[orgId]/checkin,app/api/org/[orgId]/checkin/route.ts,public,covered,1,app/components/checkin/CheckinScanner.tsx
/api/org/[orgId]/checkin/preview,app/api/org/[orgId]/checkin/preview/route.ts,public,covered,1,app/components/checkin/CheckinScanner.tsx
/api/org/[orgId]/club/finance/overview,app/api/org/[orgId]/club/finance/overview/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/clube/caixa/page.tsx
/api/org/[orgId]/consentimentos,app/api/org/[orgId]/consentimentos/route.ts,public,covered,1,lib/canonicalOrgUiEndpointRegistry.ts
/api/org/[orgId]/consentimentos/[userId],app/api/org/[orgId]/consentimentos/[userId]/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/clientes/[customerId]/page.tsx
/api/org/[orgId]/crm/campanhas,app/api/org/[orgId]/crm/campanhas/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/campanhas/page.tsx
/api/org/[orgId]/crm/campanhas/[campaignId],app/api/org/[orgId]/crm/campanhas/[campaignId]/route.ts,public,covered,7,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/crm/campanhas/page.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/crm/campanhas/[campaignId]/approve,app/api/org/[orgId]/crm/campanhas/[campaignId]/approve/route.ts,public,covered,7,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/crm/campanhas/page.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/crm/campanhas/[campaignId]/cancel,app/api/org/[orgId]/crm/campanhas/[campaignId]/cancel/route.ts,public,covered,7,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/crm/campanhas/page.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/crm/campanhas/[campaignId]/enviar,app/api/org/[orgId]/crm/campanhas/[campaignId]/enviar/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/campanhas/page.tsx
/api/org/[orgId]/crm/campanhas/[campaignId]/reject,app/api/org/[orgId]/crm/campanhas/[campaignId]/reject/route.ts,public,covered,7,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/crm/campanhas/page.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/crm/campanhas/[campaignId]/submit,app/api/org/[orgId]/crm/campanhas/[campaignId]/submit/route.ts,public,covered,7,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/crm/campanhas/page.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/crm/clientes,app/api/org/[orgId]/crm/clientes/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/clientes/page.tsx
/api/org/[orgId]/crm/clientes/[customerId],app/api/org/[orgId]/crm/clientes/[customerId]/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/clientes/[customerId]/page.tsx
/api/org/[orgId]/crm/clientes/[customerId]/notas,app/api/org/[orgId]/crm/clientes/[customerId]/notas/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/clientes/[customerId]/page.tsx
/api/org/[orgId]/crm/clientes/[customerId]/tags,app/api/org/[orgId]/crm/clientes/[customerId]/tags/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/clientes/[customerId]/page.tsx
/api/org/[orgId]/crm/config,app/api/org/[orgId]/crm/config/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/journeys/page.tsx
/api/org/[orgId]/crm/journeys,app/api/org/[orgId]/crm/journeys/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/journeys/page.tsx
/api/org/[orgId]/crm/journeys/[id],app/api/org/[orgId]/crm/journeys/[id]/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/journeys/page.tsx
/api/org/[orgId]/crm/journeys/[id]/pause,app/api/org/[orgId]/crm/journeys/[id]/pause/route.ts,public,covered,7,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/crm/journeys/page.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/crm/journeys/[id]/publish,app/api/org/[orgId]/crm/journeys/[id]/publish/route.ts,public,covered,7,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/crm/journeys/page.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/crm/relatorios,app/api/org/[orgId]/crm/relatorios/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/relatorios/page.tsx
/api/org/[orgId]/crm/saved-views,app/api/org/[orgId]/crm/saved-views/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/crm/clientes/page.tsx; app/org/_internal/core/(dashboard)/crm/segmentos/page.tsx
/api/org/[orgId]/crm/saved-views/[id],app/api/org/[orgId]/crm/saved-views/[id]/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/crm/clientes/page.tsx; app/org/_internal/core/(dashboard)/crm/segmentos/page.tsx
/api/org/[orgId]/crm/segmentos,app/api/org/[orgId]/crm/segmentos/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/crm/campanhas/page.tsx; app/org/_internal/core/(dashboard)/crm/segmentos/page.tsx
/api/org/[orgId]/crm/segmentos/[segmentId],app/api/org/[orgId]/crm/segmentos/[segmentId]/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/segmentos/[segmentId]/page.tsx
/api/org/[orgId]/crm/segmentos/[segmentId]/preview,app/api/org/[orgId]/crm/segmentos/[segmentId]/preview/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/segmentos/[segmentId]/page.tsx
/api/org/[orgId]/events/[id]/attendees,app/api/org/[orgId]/events/[id]/attendees/route.ts,public,covered,2,app/org/[orgId]/check-in/OrgCheckInOperationsClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/EventAttendeesPanel.tsx
/api/org/[orgId]/events/[id]/invite-token,app/api/org/[orgId]/events/[id]/invite-token/route.ts,public,covered,1,lib/canonicalOrgUiEndpointRegistry.ts
/api/org/[orgId]/events/[id]/invites,app/api/org/[orgId]/events/[id]/invites/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/eventos/EventEditClient.tsx
/api/org/[orgId]/events/[id]/refund,app/api/org/[orgId]/events/[id]/refund/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/eventos/[id]/EventAttendeesPanel.tsx
/api/org/[orgId]/events/create,app/api/org/[orgId]/events/create/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/eventos/novo/page.tsx; app/org/_internal/core/(dashboard)/padel/torneios/novo/PadelTournamentWizardClient.tsx
/api/org/[orgId]/events/list,app/api/org/[orgId]/events/list/route.ts,public,covered,3,app/components/checkin/CheckinScanner.tsx; app/org/[orgId]/check-in/OrgCheckInOperationsClient.tsx; app/org/_internal/core/(dashboard)/categorias/page.tsx
/api/org/[orgId]/events/summary,app/api/org/[orgId]/events/summary/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/events/update,app/api/org/[orgId]/events/update/route.ts,public,covered,3,app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/EventEditClient.tsx; app/org/_internal/core/(dashboard)/eventos/EventLivePrepClient.tsx
/api/org/[orgId]/faturacao,app/api/org/[orgId]/faturacao/route.ts,public,covered,1,lib/canonicalOrgUiEndpointRegistry.ts
/api/org/[orgId]/finance/exports/fees,app/api/org/[orgId]/finance/exports/fees/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/finance/exports/ledger,app/api/org/[orgId]/finance/exports/ledger/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/finance/exports/payouts,app/api/org/[orgId]/finance/exports/payouts/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/finance/invoicing,app/api/org/[orgId]/finance/invoicing/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/finance/overview,app/api/org/[orgId]/finance/overview/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/finance/reconciliation,app/api/org/[orgId]/finance/reconciliation/route.ts,public,covered,1,app/org/_internal/core/pagamentos/ReconciliationPanel.tsx
/api/org/[orgId]/inscricoes,app/api/org/[orgId]/inscricoes/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/inscricoes/page.tsx; app/org/_internal/core/OrganizationPublicProfilePanel.tsx
/api/org/[orgId]/inscricoes/[id],app/api/org/[orgId]/inscricoes/[id]/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/inscricoes/[id]/page.tsx; app/org/_internal/core/(dashboard)/inscricoes/page.tsx
/api/org/[orgId]/inscricoes/[id]/export,app/api/org/[orgId]/inscricoes/[id]/export/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/inscricoes/[id]/page.tsx
/api/org/[orgId]/inscricoes/[id]/submissions,app/api/org/[orgId]/inscricoes/[id]/submissions/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/inscricoes/[id]/page.tsx
/api/org/[orgId]/inscricoes/[id]/summary,app/api/org/[orgId]/inscricoes/[id]/summary/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/inscricoes/[id]/page.tsx
/api/org/[orgId]/loyalty/programa,app/api/org/[orgId]/loyalty/programa/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/loyalty/page.tsx
/api/org/[orgId]/loyalty/recompensas,app/api/org/[orgId]/loyalty/recompensas/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/loyalty/page.tsx
/api/org/[orgId]/loyalty/regras,app/api/org/[orgId]/loyalty/regras/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/crm/loyalty/page.tsx
/api/org/[orgId]/marketing/overview,app/api/org/[orgId]/marketing/overview/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/me,app/api/org/[orgId]/me/route.ts,public,covered,11,app/org/_internal/core/(dashboard)/eventos/EventEditClient.tsx; app/org/_internal/core/(dashboard)/eventos/novo/page.tsx; app/org/_internal/core/(dashboard)/reservas/page.tsx; app/org/_internal/core/(dashboard)/settings/page.tsx; app/org/_internal/core/(dashboard)/staff/page.tsx; app/org/_internal/core/DashboardClient.tsx; app/org/_internal/core/ObjectiveSubnav.tsx; app/org/_internal/core/OrganizationDashboardShell.tsx; app/org/_internal/core/OrganizationPublicProfilePanel.tsx; app/org/_internal/core/OrganizationTopBar.tsx; app/org/_internal/core/pagamentos/FinanceAlertsPanel.tsx
/api/org/[orgId]/ops/feed,app/api/org/[orgId]/ops/feed/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/analytics,app/api/org/[orgId]/padel/analytics/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/audit,app/api/org/[orgId]/padel/audit/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/broadcast,app/api/org/[orgId]/padel/broadcast/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/courts,app/api/org/[orgId]/padel/courts/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/exports/analytics,app/api/org/[orgId]/padel/exports/analytics/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/exports/bracket,app/api/org/[orgId]/padel/exports/bracket/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/exports/calendario,app/api/org/[orgId]/padel/exports/calendario/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/exports/inscritos,app/api/org/[orgId]/padel/exports/inscritos/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/exports/resultados,app/api/org/[orgId]/padel/exports/resultados/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/imports/inscritos,app/api/org/[orgId]/padel/imports/inscritos/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/pairings/swap,app/api/org/[orgId]/padel/pairings/swap/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/waitlist,app/api/org/[orgId]/padel/waitlist/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/padel/waitlist/promote,app/api/org/[orgId]/padel/waitlist/promote/route.ts,public,exempt,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/pagamentos/invoices,app/api/org/[orgId]/pagamentos/invoices/route.ts,public,covered,1,app/org/_internal/core/pagamentos/invoices/invoices-client.tsx
/api/org/[orgId]/payouts/connect,app/api/org/[orgId]/payouts/connect/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
/api/org/[orgId]/payouts/list,app/api/org/[orgId]/payouts/list/route.ts,public,covered,1,app/org/_internal/core/pagamentos/PayoutsPanel.tsx
/api/org/[orgId]/payouts/settings,app/api/org/[orgId]/payouts/settings/route.ts,public,covered,6,app/components/checkin/CheckinScanner.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/org/_internal/core/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/org/_internal/core/(dashboard)/padel/PadelHubClient.tsx; app/org/_internal/core/DashboardClient.tsx; lib/canonicalOrgApiPath.ts
