model,field,db_table,db_column,is_relation,ambiguous_field,ambiguous_column,code_refs,read_refs,write_refs,sql_refs,files_sample
TrainerProfile,bio,trainer_profiles,bio,false,true,true,139,1,0,3,app/[username]/padel/page.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/admin/users/purge-pending/route.ts;app/api/auth/me/route.ts
TrainerProfile,specialties,trainer_profiles,specialties,false,false,false,14,0,0,0,app/[username]/treinadores/[trainer]/page.tsx;app/api/organizacao/trainers/profile/route.ts;app/organizacao/(dashboard)/treinadores/page.tsx
TrainerProfile,certifications,trainer_profiles,certifications,false,false,false,22,0,0,0,app/[username]/treinadores/[trainer]/page.tsx;app/api/organizacao/trainers/profile/route.ts;app/organizacao/(dashboard)/treinadores/page.tsx
TrainerProfile,experienceYears,trainer_profiles,experience_years,false,false,false,11,0,0,0,app/api/organizacao/trainers/profile/route.ts;app/organizacao/(dashboard)/treinadores/page.tsx
TrainerProfile,coverImageUrl,trainer_profiles,cover_image_url,false,true,true,275,6,0,3,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/chat/threads/event/route.ts
TrainerProfile,isPublished,trainer_profiles,is_published,false,false,false,25,2,0,0,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/organizacao/trainers/profile/route.ts;app/api/organizacao/trainers/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx
TrainerProfile,reviewStatus,trainer_profiles,review_status,true,false,false,43,1,0,0,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/organizacao/trainers/profile/route.ts;app/api/organizacao/trainers/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx
TrainerProfile,reviewNote,trainer_profiles,review_note,false,false,false,27,0,0,0,app/api/organizacao/trainers/profile/route.ts;app/api/organizacao/trainers/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;app/organizacao/(dashboard)/staff/page.tsx;app/organizacao/(dashboard)/treinadores/page.tsx
TrainerProfile,reviewRequestedAt,trainer_profiles,review_requested_at,false,false,false,10,0,0,0,app/api/organizacao/trainers/profile/route.ts;app/api/organizacao/trainers/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;app/organizacao/(dashboard)/staff/page.tsx;app/organizacao/(dashboard)/treinadores/page.tsx
TrainerProfile,reviewedAt,trainer_profiles,reviewed_at,false,false,false,4,0,0,0,app/api/organizacao/trainers/profile/route.ts;app/api/organizacao/trainers/route.ts
TrainerProfile,reviewedByUserId,trainer_profiles,reviewed_by_user_id,false,false,false,4,0,0,0,app/api/organizacao/trainers/profile/route.ts;app/api/organizacao/trainers/route.ts
TrainerProfile,createdAt,trainer_profiles,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
TrainerProfile,updatedAt,trainer_profiles,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
TrainerProfile,organization,trainer_profiles,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
TrainerProfile,user,trainer_profiles,,true,true,false,2563,307,348,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/padel/page.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/components/AdminLayout.tsx
Availability,env,availabilities,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
Availability,id,availabilities,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
Availability,serviceId,availabilities,service_id,false,true,true,285,52,65,0,app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/convites/[token]/checkout/route.ts;app/api/cron/bookings/cleanup/route.ts
Availability,courtId,availabilities,court_id,false,true,true,436,24,8,0,app/api/cron/padel/reminders/route.ts;app/api/livehub/[slug]/route.ts;app/api/organizacao/agenda/soft-blocks/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/exports/analytics/route.ts
Availability,startsAt,availabilities,starts_at,false,true,true,1279,133,5,9,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx;app/admin/page.tsx;app/admin/tickets/page.tsx
Availability,durationMinutes,availabilities,duration_minutes,false,true,true,361,14,1,1,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/cobrancas/[token]/route.ts
Availability,capacity,availabilities,capacity,false,true,true,174,25,1,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/inscricoes/[id]/submit/route.ts;app/api/me/reservas/[id]/reschedule/route.ts
Availability,status,availabilities,,true,true,false,0,0,0,0,
Availability,createdAt,availabilities,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
Availability,updatedAt,availabilities,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
Availability,service,availabilities,,true,true,false,752,133,15,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/infra/InfraClient.tsx
Availability,court,availabilities,,true,true,false,351,29,2,0,app/[username]/padel/page.tsx;app/api/cron/padel/reminders/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/club/finance/overview/route.ts;app/api/organizacao/events/create/route.ts
Availability,bookings,availabilities,,true,true,false,121,10,0,0,app/api/admin/payouts/list/route.ts;app/api/cron/bookings/cleanup/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;app/api/me/reservas/[id]/cancel/route.ts
Booking,env,bookings,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
Booking,id,bookings,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
Booking,serviceId,bookings,service_id,false,true,true,285,52,65,0,app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/convites/[token]/checkout/route.ts;app/api/cron/bookings/cleanup/route.ts
Booking,organizationId,bookings,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
Booking,userId,bookings,user_id,false,true,true,2519,468,185,44,app/[username]/FollowClient.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/actions.ts
Booking,availabilityId,bookings,availability_id,false,false,false,40,3,4,0,app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/reservas/[id]/cancel/route.ts;app/api/organizacao/servicos/[id]/disponibilidade/[availabilityId]/route.ts;app/api/padel/calendar/route.ts
Booking,courtId,bookings,court_id,false,true,true,436,24,8,0,app/api/cron/padel/reminders/route.ts;app/api/livehub/[slug]/route.ts;app/api/organizacao/agenda/soft-blocks/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/exports/analytics/route.ts
Booking,assignmentMode,bookings,assignment_mode,true,false,false,115,2,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/me/reservas/[id]/reschedule/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/reservas/[id]/reschedule/route.ts;app/api/organizacao/reservas/route.ts
Booking,professionalId,bookings,professional_id,false,true,true,161,29,4,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/me/reservas/[id]/reschedule/route.ts;app/api/me/reservas/route.ts
Booking,resourceId,bookings,resource_id,false,true,true,134,26,3,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/me/reservas/[id]/reschedule/route.ts;app/api/me/reservas/route.ts
Booking,partySize,bookings,party_size,false,false,false,74,1,1,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/me/reservas/[id]/reschedule/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/reservas/[id]/reschedule/route.ts;app/api/organizacao/reservas/route.ts
Booking,paymentIntentId,bookings,payment_intent_id,false,true,true,582,67,40,7,app/[username]/_components/ReservasBookingClient.tsx;app/admin/components/PaymentTools.tsx;app/admin/finance/page.tsx;app/admin/tickets/page.tsx;app/api/admin/eventos/purge/route.ts
Booking,startsAt,bookings,starts_at,false,true,true,1279,133,5,9,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx;app/admin/page.tsx;app/admin/tickets/page.tsx
Booking,durationMinutes,bookings,duration_minutes,false,true,true,361,14,1,1,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/cobrancas/[token]/route.ts
Booking,price,bookings,price,false,true,true,339,15,1,11,app/[username]/page.tsx;app/api/convites/[token]/checkout/route.ts;app/api/cron/bookings/cleanup/route.ts;app/api/eventos/[slug]/public/route.ts;app/api/eventos/[slug]/resales/route.ts
Booking,currency,bookings,currency,false,true,true,1075,27,1,7,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/page.tsx
Booking,status,bookings,,true,true,false,0,0,0,0,
Booking,pendingExpiresAt,bookings,pending_expires_at,false,false,false,61,9,2,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/cron/bookings/cleanup/route.ts;app/api/me/reservas/[id]/reschedule/route.ts;app/api/me/reservas/[id]/route.ts;app/api/me/reservas/[id]/split/route.ts
Booking,snapshotTimezone,bookings,snapshot_timezone,false,true,true,98,2,0,0,app/api/cobrancas/[token]/route.ts;app/api/convites/[token]/route.ts;app/api/internal/worker/operations/route.ts;app/api/me/dsar/export/route.ts;app/api/me/reservas/[id]/cancel/preview/route.ts
Booking,confirmationSnapshot,bookings,confirmation_snapshot,false,false,false,34,4,2,0,app/api/me/reservas/[id]/cancel/preview/route.ts;app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/[id]/reschedule/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/reservas/[id]/cancel/route.ts
Booking,confirmationSnapshotVersion,bookings,confirmation_snapshot_version,false,false,false,8,0,2,0,lib/operations/fulfillServiceBooking.ts;lib/reservas/backfillConfirmationSnapshot.ts;lib/reservas/confirmBooking.ts
Booking,confirmationSnapshotCreatedAt,bookings,confirmation_snapshot_created_at,false,false,false,8,0,0,0,lib/operations/fulfillServiceBooking.ts;lib/reservas/backfillConfirmationSnapshot.ts;lib/reservas/confirmBooking.ts
Booking,locationMode,bookings,location_mode,true,true,true,80,0,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/organizacao/reservas/route.ts;app/api/organizacao/servicos/[id]/route.ts
Booking,locationText,bookings,location_text,false,false,false,36,0,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/cobrancas/[token]/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/calendar.ics/route.ts;app/api/organizacao/reservas/route.ts
Booking,createdAt,bookings,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
Booking,updatedAt,bookings,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
Booking,service,bookings,,true,true,false,752,133,15,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/infra/InfraClient.tsx
Booking,organization,bookings,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
Booking,user,bookings,,true,true,false,2563,307,348,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/padel/page.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/components/AdminLayout.tsx
Booking,availability,bookings,,true,false,false,125,8,5,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/auth/send-otp/route.ts;app/api/me/reservas/[id]/reschedule/route.ts;app/api/organizacao/reservas/[id]/reschedule/route.ts;app/api/organizacao/reservas/disponibilidade/route.ts
Booking,court,bookings,,true,true,false,351,29,2,0,app/[username]/padel/page.tsx;app/api/cron/padel/reminders/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/club/finance/overview/route.ts;app/api/organizacao/events/create/route.ts
Booking,professional,bookings,,true,true,false,175,54,3,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/api/me/reservas/[id]/reschedule/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/reservas/[id]/cancel/route.ts
Booking,resource,bookings,,true,true,false,138,41,3,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/page.tsx;app/api/me/reservas/[id]/reschedule/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/reservas/[id]/reschedule/route.ts
Booking,policyRef,bookings,,true,false,false,16,5,0,0,app/api/me/reservas/route.ts;lib/operations/fulfillServiceBooking.ts;lib/reservas/backfillConfirmationSnapshot.ts;lib/reservas/confirmBooking.ts;lib/reservas/confirmationSnapshot.ts
Booking,bookingPackage,bookings,,true,false,false,20,1,1,0,app/api/me/reservas/route.ts;app/api/servicos/[id]/reservar/route.ts;lib/operations/fulfillServiceBooking.ts;lib/reservas/backfillConfirmationSnapshot.ts;lib/reservas/confirmBooking.ts
Booking,addons,bookings,,true,true,false,50,2,1,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/me/reservas/route.ts;app/api/organizacao/servicos/[id]/addons/[addonId]/route.ts
Booking,charges,bookings,,true,false,false,18,1,0,0,app/api/organizacao/reservas/[id]/charges/route.ts;app/organizacao/(dashboard)/reservas/_components/BookingChargesPanel.tsx;domain/finance/gateway/stripeGateway.ts;lib/reservas/bookingRefund.ts
Booking,participants,bookings,,true,true,false,146,5,1,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/padel/reminders/route.ts;app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/[id]/split/route.ts
Booking,splitPayment,bookings,,true,false,false,18,3,1,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/organizacao/reservas/[id]/cancel/route.ts
Booking,review,bookings,,true,false,false,30,1,1,0,app/[username]/page.tsx;app/api/me/reservas/[id]/review/route.ts;app/api/me/reservas/route.ts;app/api/organizacao/trainers/profile/route.ts;app/api/organizacao/trainers/route.ts
Booking,creditLedger,bookings,,true,true,false,0,0,0,0,
Booking,entitlements,bookings,,true,true,false,43,12,1,0,app/[username]/page.tsx;app/api/admin/eventos/purge/route.ts;app/api/admin/organizacoes/list/route.ts;app/api/chat/threads/route.ts;app/api/internal/checkin/consume/route.ts
BookingPackage,env,booking_packages,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
BookingPackage,id,booking_packages,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
BookingPackage,bookingId,booking_packages,booking_id,false,true,true,320,53,47,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/cobrancas/[token]/checkout/route.ts;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/bookings/cleanup/route.ts
BookingPackage,packageId,booking_packages,package_id,false,false,false,71,9,8,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/me/reservas/route.ts;app/api/organizacao/servicos/[id]/packages/[packageId]/route.ts;app/api/organizacao/servicos/[id]/packages/route.ts;app/api/servicos/[id]/calendario/route.ts
BookingPackage,label,booking_packages,label,false,true,true,3371,105,32,86,app/[username]/FollowClient.tsx;app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx
BookingPackage,durationMinutes,booking_packages,duration_minutes,false,true,true,361,14,1,1,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/api/cobrancas/[token]/route.ts
BookingPackage,priceCents,booking_packages,price_cents,false,true,true,250,19,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
BookingPackage,createdAt,booking_packages,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
BookingPackage,booking,booking_packages,,true,true,false,1310,157,80,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/admin/payouts/[id]/route.ts;app/api/admin/payouts/list/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/cobrancas/[token]/route.ts
BookingPackage,package,booking_packages,,true,false,false,27,0,1,0,app/api/me/reservas/route.ts;app/api/organizacao/servicos/[id]/packages/[packageId]/route.ts;app/api/organizacao/servicos/[id]/packages/route.ts;app/api/servicos/[id]/calendario/route.ts;app/api/servicos/[id]/disponibilidade/route.ts
BookingAddon,env,booking_addons,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
BookingAddon,id,booking_addons,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
BookingAddon,bookingId,booking_addons,booking_id,false,true,true,320,53,47,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/cobrancas/[token]/checkout/route.ts;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/bookings/cleanup/route.ts
BookingAddon,addonId,booking_addons,addon_id,false,false,false,60,8,8,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/me/reservas/route.ts;app/api/organizacao/servicos/[id]/addons/[addonId]/route.ts;app/api/organizacao/servicos/[id]/addons/route.ts;app/api/servicos/[id]/reservar/route.ts
BookingAddon,label,booking_addons,label,false,true,true,3371,105,32,86,app/[username]/FollowClient.tsx;app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx
BookingAddon,deltaMinutes,booking_addons,delta_minutes,false,true,true,54,0,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/me/reservas/route.ts;app/api/organizacao/servicos/[id]/addons/[addonId]/route.ts
BookingAddon,deltaPriceCents,booking_addons,delta_price_cents,false,true,true,47,0,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/me/reservas/route.ts;app/api/organizacao/servicos/[id]/addons/[addonId]/route.ts
BookingAddon,quantity,booking_addons,quantity,false,true,true,377,32,13,4,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/loja/page.tsx;app/[username]/page.tsx;app/api/admin/payments/overview/route.ts;app/api/cobrancas/[token]/checkout/route.ts
BookingAddon,sortOrder,booking_addons,sort_order,false,true,true,258,61,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
BookingAddon,createdAt,booking_addons,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
BookingAddon,booking,booking_addons,,true,true,false,1310,157,80,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/admin/payouts/[id]/route.ts;app/api/admin/payouts/list/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/cobrancas/[token]/route.ts
BookingAddon,addon,booking_addons,,true,false,false,121,4,6,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/me/reservas/route.ts;app/api/organizacao/servicos/[id]/addons/[addonId]/route.ts;app/api/organizacao/servicos/[id]/addons/route.ts;app/api/servicos/[id]/reservar/route.ts
BookingInvite,env,booking_invites,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
BookingInvite,id,booking_invites,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
BookingInvite,bookingId,booking_invites,booking_id,false,true,true,320,53,47,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/cobrancas/[token]/checkout/route.ts;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/bookings/cleanup/route.ts
BookingInvite,organizationId,booking_invites,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
BookingInvite,invitedByUserId,booking_invites,invited_by_user_id,false,true,true,18,0,4,0,app/api/eventos/[slug]/invite-token/route.ts;app/api/eventos/[slug]/invites/check/route.ts;app/api/me/reservas/[id]/invites/route.ts;app/api/organizacao/events/[id]/invites/route.ts;app/api/organizacao/organizations/members/invites/route.ts
BookingInvite,token,booking_invites,token,false,true,true,408,29,15,25,app/api/admin/mfa/session/route.ts;app/api/chat/attachments/presign/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/cobrancas/[token]/route.ts;app/api/convites/[token]/checkout/route.ts
BookingInvite,message,booking_invites,message,false,true,false,3082,14,37,210,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/padel/PadelDisputeButton.tsx;app/admin/components/PaymentTools.tsx;app/admin/config/platform-email/page.tsx;app/admin/infra/InfraClient.tsx
BookingInvite,status,booking_invites,,true,true,false,0,0,0,0,
BookingInvite,respondedAt,booking_invites,responded_at,false,false,false,25,0,2,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/invites/route.ts;app/api/organizacao/reservas/[id]/invites/route.ts;app/api/organizacao/reservas/[id]/participants/route.ts
BookingInvite,createdAt,booking_invites,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
BookingInvite,updatedAt,booking_invites,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
BookingInvite,booking,booking_invites,,true,true,false,1310,157,80,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/admin/payouts/[id]/route.ts;app/api/admin/payouts/list/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/cobrancas/[token]/route.ts
BookingInvite,organization,booking_invites,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
BookingInvite,invitedBy,booking_invites,,true,true,false,18,5,0,0,app/api/organizacao/invites/route.ts;app/api/organizacao/organizations/members/invites/route.ts;app/convites/organizacoes/OrganizationInvitesClient.tsx;app/organizacao/(dashboard)/staff/page.tsx
BookingInvite,participant,booking_invites,,true,false,false,162,9,8,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/organizacao/reservas/[id]/cancel/route.ts
BookingInvite,splitParticipants,booking_invites,,true,false,false,3,0,0,0,app/organizacao/(dashboard)/reservas/page.tsx
BookingCharge,env,booking_charges,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
BookingCharge,id,booking_charges,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
BookingCharge,bookingId,booking_charges,booking_id,false,true,true,320,53,47,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/cobrancas/[token]/checkout/route.ts;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/bookings/cleanup/route.ts
BookingCharge,organizationId,booking_charges,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
